Time,Follower1_Position_Gain,Follower1_Velocity_Gain,Follower2_Position_Gain,Follower2_Velocity_Gain,Follower3_Position_Gain,Follower3_Velocity_Gain,Follower4_Position_Gain,Follower4_Velocity_Gain,Follower5_Position_Gain,Follower5_Velocity_Gain,Follower6_Position_Gain,Follower6_Velocity_Gain
0.569142,22.604918,681.309760,22.604918,681.309760,22.604918,681.309760,22.604918,681.309760,22.604918,681.309760,22.604918,681.309760
0.575392,22.874225,697.640246,22.874225,697.640246,22.874225,697.640246,22.874225,697.640246,22.874225,697.640246,22.874225,697.640246
0.581642,23.150027,714.564992,23.150027,714.564992,23.150027,714.564992,23.150027,714.564992,23.150027,714.564992,23.150027,714.564992
0.587892,23.432560,732.113183,23.432560,732.113183,23.432560,732.113183,23.432560,732.113183,23.432560,732.113183,23.432560,732.113183
0.594142,23.722075,750.315821,23.722075,750.315821,23.722075,750.315821,23.722075,750.315821,23.722075,750.315821,23.722075,750.315821
0.600392,24.018834,769.205858,24.018834,769.205858,24.018834,769.205858,24.018834,769.205858,24.018834,769.205858,24.018834,769.205858
0.606642,24.323112,788.818346,24.323112,788.818346,24.323112,788.818346,24.323112,788.818346,24.323112,788.818346,24.323112,788.818346
0.612892,24.635197,809.190601,24.635197,809.190601,24.635197,809.190601,24.635197,809.190601,24.635197,809.190601,24.635197,809.190601
0.619142,24.955396,830.362378,24.955396,830.362378,24.955396,830.362378,24.955396,830.362378,24.955396,830.362378,24.955396,830.362378
0.625392,25.284028,852.376069,25.284028,852.376069,25.284028,852.376069,25.284028,852.376069,25.284028,852.376069,25.284028,852.376069
0.631642,25.621430,875.276913,25.621430,875.276913,25.621430,875.276913,25.621430,875.276913,25.621430,875.276913,25.621430,875.276913
0.637892,25.967959,899.113227,25.967959,899.113227,25.967959,899.113227,25.967959,899.113227,25.967959,899.113227,25.967959,899.113227
0.644142,26.323991,923.936663,26.323991,923.936663,26.323991,923.936663,26.323991,923.936663,26.323991,923.936663,26.323991,923.936663
0.650392,26.689921,949.802491,26.689921,949.802491,26.689921,949.802491,26.689921,949.802491,26.689921,949.802491,26.689921,949.802491
0.656125,27.034609,974.493414,27.034609,974.493414,27.034609,974.493414,27.034609,974.493414,27.034609,974.493414,27.034609,974.493414
0.661857,27.388316,1000.159796,27.388316,1000.159796,27.388316,1000.159796,27.388316,1000.159796,27.388316,1000.159796,27.388316,1000.159796
0.667589,27.751401,1026.853702,27.751401,1026.853702,27.751401,1026.853702,27.751401,1026.853702,27.751401,1026.853702,27.751401,1026.853702
0.673322,28.124243,1054.630722,28.124243,1054.630722,28.124243,1054.630722,28.124243,1054.630722,28.124243,1054.630722,28.124243,1054.630722
0.678440,28.465682,1080.393407,28.465682,1080.393407,28.465682,1080.393407,28.465682,1080.393407,28.465682,1080.393407,28.465682,1080.393407
0.683558,28.815513,1107.111754,28.815513,1107.111754,28.815513,1107.111754,28.815513,1107.111754,28.815513,1107.111754,28.815513,1107.111754
0.688676,29.174050,1134.833622,29.174050,1134.833622,29.174050,1134.833622,29.174050,1134.833622,29.174050,1134.833622,29.174050,1134.833622
0.693793,29.541622,1163.609903,29.541622,1163.609903,29.541622,1163.609903,29.541622,1163.609903,29.541622,1163.609903,29.541622,1163.609903
0.698937,29.920479,1193.646744,29.920479,1193.646744,29.920479,1193.646744,29.920479,1193.646744,29.920479,1193.646744,29.920479,1193.646744
0.704080,30.309179,1224.861809,30.309179,1224.861809,30.309179,1224.861809,30.309179,1224.861809,30.309179,1224.861809,30.309179,1224.861809
0.709224,30.708112,1257.317536,30.708112,1257.317536,30.708112,1257.317536,30.708112,1257.317536,30.708112,1257.317536,30.708112,1257.317536
0.714367,31.117687,1291.080555,31.117687,1291.080555,31.117687,1291.080555,31.117687,1291.080555,31.117687,1291.080555,31.117687,1291.080555
0.719712,31.555061,1327.629181,31.555061,1327.629181,31.555061,1327.629181,31.555061,1327.629181,31.555061,1327.629181,31.555061,1327.629181
0.725057,32.004906,1365.752021,32.004906,1365.752021,32.004906,1365.752021,32.004906,1365.752021,32.004906,1365.752021,32.004906,1365.752021
0.730403,32.467762,1405.540794,32.467762,1405.540794,32.467762,1405.540794,32.467762,1405.540794,32.467762,1405.540794,32.467762,1405.540794
0.735748,32.944203,1447.094001,32.944203,1447.094001,32.944203,1447.094001,32.944203,1447.094001,32.944203,1447.094001,32.944203,1447.094001
0.741998,33.519342,1498.061756,33.519342,1498.061756,33.519342,1498.061756,33.519342,1498.061756,33.519342,1498.061756,33.519342,1498.061756
0.748248,34.114920,1551.770392,34.114920,1551.770392,34.114920,1551.770392,34.114920,1551.770392,34.114920,1551.770392,34.114920,1551.770392
0.754498,34.732046,1608.420018,34.732046,1608.420018,34.732046,1608.420018,34.732046,1608.420018,34.732046,1608.420018,34.732046,1608.420018
0.760748,35.371910,1668.229344,35.371910,1668.229344,35.371910,1668.229344,35.371910,1668.229344,35.371910,1668.229344,35.371910,1668.229344
0.766998,36.035793,1731.437796,36.035793,1731.437796,36.035793,1731.437796,36.035793,1731.437796,36.035793,1731.437796,36.035793,1731.437796
0.773248,36.725072,1798.307916,36.725072,1798.307916,36.725072,1798.307916,36.725072,1798.307916,36.725072,1798.307916,36.725072,1798.307916
0.779498,37.441235,1869.128089,37.441235,1869.128089,37.441235,1869.128089,37.441235,1869.128089,37.441235,1869.128089,37.441235,1869.128089
0.785748,38.185884,1944.215664,38.185884,1944.215664,38.185884,1944.215664,38.185884,1944.215664,38.185884,1944.215664,38.185884,1944.215664
0.791289,38.871367,2014.644190,38.871367,2014.644190,38.871367,2014.644190,38.871367,2014.644190,38.871367,2014.644190,38.871367,2014.644190
0.796831,39.581909,2088.970070,39.581909,2088.970070,39.581909,2088.970070,39.581909,2088.970070,39.581909,2088.970070,39.581909,2088.970070
0.802373,40.318912,2167.486261,40.318912,2167.486261,40.318912,2167.486261,40.318912,2167.486261,40.318912,2167.486261,40.318912,2167.486261
0.807915,41.083882,2250.513772,41.083882,2250.513772,41.083882,2250.513772,41.083882,2250.513772,41.083882,2250.513772,41.083882,2250.513772
0.812727,41.772076,2326.541727,41.772076,2326.541727,41.772076,2326.541727,41.772076,2326.541727,41.772076,2326.541727,41.772076,2326.541727
0.817539,42.483718,2406.488399,42.483718,2406.488399,42.483718,2406.488399,42.483718,2406.488399,42.483718,2406.488399,42.483718,2406.488399
0.822351,43.220028,2490.627801,43.220028,2490.627801,43.220028,2490.627801,43.220028,2490.627801,43.220028,2490.627801,43.220028,2490.627801
0.827163,43.982312,2579.258319,43.982312,2579.258319,43.982312,2579.258319,43.982312,2579.258319,43.982312,2579.258319,43.982312,2579.258319
0.831191,44.641430,2657.143034,44.641430,2657.143034,44.641430,2657.143034,44.641430,2657.143034,44.641430,2657.143034,44.641430,2657.143034
0.835220,45.320604,2738.609535,45.320604,2738.609535,45.320604,2738.609535,45.320604,2738.609535,45.320604,2738.609535,45.320604,2738.609535
0.839248,46.020763,2823.880862,46.020763,2823.880862,46.020763,2823.880862,46.020763,2823.880862,46.020763,2823.880862,46.020763,2823.880862
0.843276,46.742895,2913.197692,46.742895,2913.197692,46.742895,2913.197692,46.742895,2913.197692,46.742895,2913.197692,46.742895,2913.197692
0.846966,47.424432,2998.769004,47.424432,2998.769004,47.424432,2998.769004,47.424432,2998.769004,47.424432,2998.769004,47.424432,2998.769004
0.850655,48.126137,3088.166761,48.126137,3088.166761,48.126137,3088.166761,48.126137,3088.166761,48.126137,3088.166761,48.126137,3088.166761
0.854345,48.848919,3181.622549,48.848919,3181.622549,48.848919,3181.622549,48.848919,3181.622549,48.848919,3181.622549,48.848919,3181.622549
0.858034,49.593743,3279.385745,49.593743,3279.385745,49.593743,3279.385745,49.593743,3279.385745,49.593743,3279.385745,49.593743,3279.385745
0.861766,50.370721,3382.946049,50.370721,3382.946049,50.370721,3382.946049,50.370721,3382.946049,50.370721,3382.946049,50.370721,3382.946049
0.865499,51.172433,3491.490469,51.172433,3491.490469,51.172433,3491.490469,51.172433,3491.490469,51.172433,3491.490469,51.172433,3491.490469
0.869231,52.000077,3605.344044,52.000077,3605.344044,52.000077,3605.344044,52.000077,3605.344044,52.000077,3605.344044,52.000077,3605.344044
0.872963,52.854934,3724.858749,52.854934,3724.858749,52.854934,3724.858749,52.854934,3724.858749,52.854934,3724.858749,52.854934,3724.858749
0.876803,53.764170,3854.114695,53.764170,3854.114695,53.764170,3854.114695,53.764170,3854.114695,53.764170,3854.114695,53.764170,3854.114695
0.880643,54.705237,3990.217205,54.705237,3990.217205,54.705237,3990.217205,54.705237,3990.217205,54.705237,3990.217205,54.705237,3990.217205
0.884482,55.679834,4133.658495,55.679834,4133.658495,55.679834,4133.658495,55.679834,4133.658495,55.679834,4133.658495,55.679834,4133.658495
0.888322,56.689786,4284.975828,56.689786,4284.975828,56.689786,4284.975828,56.689786,4284.975828,56.689786,4284.975828,56.689786,4284.975828
0.892016,57.696858,4438.569926,57.696858,4438.569926,57.696858,4438.569926,57.696858,4438.569926,57.696858,4438.569926,57.696858,4438.569926
0.895711,58.740358,4600.572825,58.740358,4600.572825,58.740358,4600.572825,58.740358,4600.572825,58.740358,4600.572825,58.740358,4600.572825
0.899406,59.822298,4771.609725,59.822298,4771.609725,59.822298,4771.609725,59.822298,4771.609725,59.822298,4771.609725,59.822298,4771.609725
0.903101,60.944842,4952.365028,60.944842,4952.365028,60.944842,4952.365028,60.944842,4952.365028,60.944842,4952.365028,60.944842,4952.365028
0.906251,61.935869,5114.735794,61.935869,5114.735794,61.935869,5114.735794,61.935869,5114.735794,61.935869,5114.735794,61.935869,5114.735794
0.909402,62.959659,5285.224816,62.959659,5285.224816,62.959659,5285.224816,62.959659,5285.224816,62.959659,5285.224816,62.959659,5285.224816
0.912552,64.017863,5464.382452,64.017863,5464.382452,64.017863,5464.382452,64.017863,5464.382452,64.017863,5464.382452,64.017863,5464.382452
0.915703,65.112248,5652.806500,65.112248,5652.806500,65.112248,5652.806500,65.112248,5652.806500,65.112248,5652.806500,65.112248,5652.806500
0.918303,66.043998,5815.746235,66.043998,5815.746235,66.043998,5815.746235,66.043998,5815.746235,66.043998,5815.746235,66.043998,5815.746235
0.920903,67.002801,5985.833865,67.002801,5985.833865,67.002801,5985.833865,67.002801,5985.833865,67.002801,5985.833865,67.002801,5985.833865
0.923503,67.989854,6163.493674,67.989854,6163.493674,67.989854,6163.493674,67.989854,6163.493674,67.989854,6163.493674,67.989854,6163.493674
0.926103,69.006423,6349.181902,69.006423,6349.181902,69.006423,6349.181902,69.006423,6349.181902,69.006423,6349.181902,69.006423,6349.181902
0.928532,69.983736,6530.297791,69.983736,6530.297791,69.983736,6530.297791,69.983736,6530.297791,69.983736,6530.297791,69.983736,6530.297791
0.930960,70.989130,6719.275407,70.989130,6719.275407,70.989130,6719.275407,70.989130,6719.275407,70.989130,6719.275407,70.989130,6719.275407
0.933388,72.023832,6916.576427,72.023832,6916.576427,72.023832,6916.576427,72.023832,6916.576427,72.023832,6916.576427,72.023832,6916.576427
0.935817,73.089142,7122.696927,73.089142,7122.696927,73.089142,7122.696927,73.089142,7122.696927,73.089142,7122.696927,73.089142,7122.696927
0.938411,74.262255,7353.176654,74.262255,7353.176654,74.262255,7353.176654,74.262255,7353.176654,74.262255,7353.176654,74.262255,7353.176654
0.941004,75.473640,7595.027063,75.473640,7595.027063,75.473640,7595.027063,75.473640,7595.027063,75.473640,7595.027063,75.473640,7595.027063
0.943598,76.725201,7849.008602,76.725201,7849.008602,76.725201,7849.008602,76.725201,7849.008602,76.725201,7849.008602,76.725201,7849.008602
0.946191,78.018971,8115.946372,78.018971,8115.946372,78.018971,8115.946372,78.018971,8115.946372,78.018971,8115.946372,78.018971,8115.946372
0.948902,79.418887,8409.812809,79.418887,8409.812809,79.418887,8409.812809,79.418887,8409.812809,79.418887,8409.812809,79.418887,8409.812809
0.951614,80.869959,8719.933775,80.869959,8719.933775,80.869959,8719.933775,80.869959,8719.933775,80.869959,8719.933775,80.869959,8719.933775
0.954325,82.375044,9047.530526,82.375044,9047.530526,82.375044,9047.530526,82.375044,9047.530526,82.375044,9047.530526,82.375044,9047.530526
0.957036,83.937214,9393.941207,83.937214,9393.941207,83.937214,9393.941207,83.937214,9393.941207,83.937214,9393.941207,83.937214,9393.941207
0.958964,85.084456,9652.486176,85.084456,9652.486176,85.084456,9652.486176,85.084456,9652.486176,85.084456,9652.486176,85.084456,9652.486176
0.960891,86.263493,9921.853616,86.263493,9921.853616,86.263493,9921.853616,86.263493,9921.853616,86.263493,9921.853616,86.263493,9921.853616
0.962819,87.475666,10202.656093,87.475666,10202.656093,87.475666,10202.656093,87.475666,10202.656093,87.475666,10202.656093,87.475666,10202.656093
0.964747,88.722391,10495.550129,88.722391,10495.550129,88.722391,10495.550129,88.722391,10495.550129,88.722391,10495.550129,88.722391,10495.550129
0.966674,90.005167,10801.240051,90.005167,10801.240051,90.005167,10801.240051,90.005167,10801.240051,90.005167,10801.240051,90.005167,10801.240051
0.968602,91.325581,11120.482225,91.325581,11120.482225,91.325581,11120.482225,91.325581,11120.482225,91.325581,11120.482225,91.325581,11120.482225
0.970530,92.685313,11454.089739,92.685313,11454.089739,92.685313,11454.089739,92.685313,11454.089739,92.685313,11454.089739,92.685313,11454.089739
0.972457,94.086148,11802.937589,94.086148,11802.937589,94.086148,11802.937589,94.086148,11802.937589,94.086148,11802.937589,94.086148,11802.937589
0.974691,95.763142,12227.439065,95.763142,12227.439065,95.763142,12227.439065,95.763142,12227.439065,95.763142,12227.439065,95.763142,12227.439065
0.976924,97.501002,12675.260531,97.501002,12675.260531,97.501002,12675.260531,97.501002,12675.260531,97.501002,12675.260531,97.501002,12675.260531
0.979158,99.303104,13148.141910,99.303104,13148.141910,99.303104,13148.141910,99.303104,13148.141910,99.303104,13148.141910,99.303104,13148.141910
0.981391,101.173076,13647.988476,101.173076,13647.988476,101.173076,13647.988476,101.173076,13647.988476,101.173076,13647.988476,101.173076,13647.988476
0.983125,102.673693,14055.849575,102.673693,14055.849575,102.673693,14055.849575,102.673693,14055.849575,102.673693,14055.849575,102.673693,14055.849575
0.984858,104.219494,14482.270638,104.219494,14482.270638,104.219494,14482.270638,104.219494,14482.270638,104.219494,14482.270638,104.219494,14482.270638
0.986592,105.812553,14928.395096,105.812553,14928.395096,105.812553,14928.395096,105.812553,14928.395096,105.812553,14928.395096,105.812553,14928.395096
0.988325,107.455069,15395.455812,107.455069,15395.455812,107.455069,15395.455812,107.455069,15395.455812,107.455069,15395.455812,107.455069,15395.455812
0.990059,109.149383,15884.783605,109.149383,15884.783605,109.149383,15884.783605,109.149383,15884.783605,109.149383,15884.783605,109.149383,15884.783605
0.991792,110.897983,16397.816742,110.897983,16397.816742,110.897983,16397.816742,110.897983,16397.816742,110.897983,16397.816742,110.897983,16397.816742
0.993526,112.703521,16936.111518,112.703521,16936.111518,112.703521,16936.111518,112.703521,16936.111518,112.703521,16936.111518,112.703521,16936.111518
0.995259,114.568825,17501.354073,114.568825,17501.354073,114.568825,17501.354073,114.568825,17501.354073,114.568825,17501.354073,114.568825,17501.354073
0.996445,115.880001,17904.232786,115.880001,17904.232786,115.880001,17904.232786,115.880001,17904.232786,115.880001,17904.232786,115.880001,17904.232786
0.997630,117.221536,18321.184641,117.221536,18321.184641,117.221536,18321.184641,117.221536,18321.184641,117.221536,18321.184641,117.221536,18321.184641
0.998815,118.594497,18752.872811,118.594497,18752.872811,118.594497,18752.872811,118.594497,18752.872811,118.594497,18752.872811,118.594497,18752.872811
1.000000,12.000000,192.000000,12.000000,192.000000,12.000000,192.000000,12.000000,192.000000,12.000000,192.000000,12.000000,192.000000
1.000520,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.001040,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.001559,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.002079,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.003010,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.003941,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.004872,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.005804,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.008637,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.011470,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.014303,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.017136,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.018647,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.020157,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.021668,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.023178,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.024689,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.026199,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.027710,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.029220,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.031000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.032779,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.034559,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.036338,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.038017,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.039696,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.041375,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.043053,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.044399,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.045745,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.047091,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.048436,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.049632,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.050827,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.052023,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.053218,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.054581,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.055945,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.057308,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.058671,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.060359,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.062048,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.063737,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.065426,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.067224,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.069023,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.070822,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.072621,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.074134,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.075647,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.077160,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.078673,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.079898,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.081124,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.082349,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.083575,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.084811,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.086047,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.087283,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.088519,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.090044,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.091570,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.093095,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.094620,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.096427,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.098234,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.100041,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.101849,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.103186,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.104524,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.105862,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.107199,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.108537,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.109875,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.111212,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.112550,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.114120,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.115689,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.117259,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.118828,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.120552,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.122276,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.123999,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.125723,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.127303,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
1.128883,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000,96.000000,3072.000000
